Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact
471,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Spain,3.7,TikTok,Yes,8.2,6.0,Negative
472,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Denmark,2.5,Facebook,No,9.3,8.0,Positive
473,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Ireland,3.4,Instagram,Yes,8.5,7.0,Negative
474,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,7.3,WhatsApp,Yes,5.0,5.0,Negative
475,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Switzerland,2.4,Instagram,No,9.4,8.0,Positive
476,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Turkey,4.0,TikTok,Yes,8.2,6.0,Negative
477,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,USA,8.3,Instagram,Yes,4.0,5.0,Negative
478,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Mexico,7.1,WhatsApp,Yes,5.1,6.0,Negative
479,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,France,3.0,Instagram,No,9.0,7.0,Positive
480,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,3.8,TikTok,Yes,8.4,6.0,Negative
481,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Spain,3.6,Instagram,Yes,8.3,6.0,Negative
482,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Denmark,2.4,Facebook,No,9.4,8.0,Positive
483,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Ireland,3.3,TikTok,Yes,8.6,7.0,Negative
484,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,7.4,WhatsApp,Yes,4.9,5.0,Negative
485,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Switzerland,2.3,Instagram,No,9.5,8.0,Positive
486,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Turkey,3.9,Instagram,Yes,8.3,6.0,Negative
487,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,USA,8.4,TikTok,Yes,3.9,5.0,Negative
488,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Mexico,7.2,WhatsApp,Yes,5.0,6.0,Negative
489,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,France,2.9,Instagram,No,9.1,7.0,Positive
490,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,3.7,Instagram,Yes,8.5,6.0,Negative
491,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Spain,3.5,TikTok,Yes,8.4,6.0,Negative
492,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Denmark,2.3,Facebook,No,9.5,8.0,Positive
493,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Ireland,3.2,Instagram,Yes,8.7,7.0,Negative
494,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,7.5,WhatsApp,Yes,4.8,5.0,Negative
495,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Switzerland,2.2,Instagram,No,9.6,8.0,Positive
496,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Turkey,3.8,TikTok,Yes,8.4,6.0,Negative
497,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,USA,8.5,Instagram,Yes,3.8,5.0,Negative
498,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Mexico,7.3,WhatsApp,Yes,4.9,6.0,Negative
499,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,France,2.8,Instagram,No,9.2,7.0,Positive
500,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,3.6,TikTok,Yes,8.6,6.0,Negative
501,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Brazil,6.2,WhatsApp,Yes,6.3,6.0,Negative
502,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,4.5,WeChat,No,7.8,7.0,Positive
503,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Netherlands,3.8,Instagram,No,8.2,8.0,Positive
504,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,New Zealand,4.7,Instagram,Yes,7.5,7.0,Negative
505,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Singapore,5.1,TikTok,Yes,7.0,6.0,Negative
506,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,5.5,WhatsApp,Yes,6.8,6.0,Negative
507,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UAE,6.5,Instagram,Yes,6.5,5.0,Negative
508,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,4.2,Facebook,No,7.9,7.0,Positive
509,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,6.8,WhatsApp,Yes,6.0,5.0,Negative
510,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,4.8,Instagram,Yes,7.4,7.0,Negative
511,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Brazil,6.1,Instagram,Yes,6.4,6.0,Negative
512,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,4.4,WeChat,No,7.9,7.0,Positive
513,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Netherlands,3.7,TikTok,No,8.3,8.0,Positive
514,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,New Zealand,4.6,Instagram,Yes,7.6,7.0,Negative
515,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Singapore,5.2,TikTok,Yes,6.9,6.0,Negative
516,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,5.6,WhatsApp,Yes,6.7,6.0,Negative
517,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UAE,6.6,Instagram,Yes,6.4,5.0,Negative
518,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,4.1,Facebook,No,8.0,7.0,Positive
519,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,6.9,WhatsApp,Yes,5.9,5.0,Negative
520,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,4.7,TikTok,Yes,7.5,7.0,Negative
521,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Brazil,6.0,WhatsApp,Yes,6.5,6.0,Negative
522,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,4.3,WeChat,No,8.0,7.0,Positive
523,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Netherlands,3.6,Instagram,No,8.4,8.0,Positive
524,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,New Zealand,4.5,Facebook,Yes,7.7,7.0,Negative
525,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Singapore,5.3,TikTok,Yes,6.8,6.0,Negative
526,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,5.7,WhatsApp,Yes,6.6,6.0,Negative
527,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UAE,6.7,Instagram,Yes,6.3,5.0,Negative
528,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,4.0,Facebook,No,8.1,7.0,Positive
529,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,7.0,WhatsApp,Yes,5.8,5.0,Negative
530,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,4.6,Instagram,Yes,7.6,7.0,Negative
531,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Brazil,5.9,TikTok,Yes,6.6,6.0,Negative
532,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,4.2,WeChat,No,8.1,7.0,Positive
533,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Netherlands,3.5,Instagram,No,8.5,8.0,Positive
534,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,New Zealand,4.4,Facebook,Yes,7.8,7.0,Negative
535,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Singapore,5.4,TikTok,Yes,6.7,6.0,Negative
536,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,5.8,WhatsApp,Yes,6.5,6.0,Negative
537,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UAE,6.8,Instagram,Yes,6.2,5.0,Negative
538,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,3.9,Facebook,No,8.2,7.0,Positive
539,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,7.1,WhatsApp,Yes,5.7,5.0,Negative
540,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,4.5,TikTok,Yes,7.7,7.0,Negative
541,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Brazil,5.8,WhatsApp,Yes,6.7,6.0,Negative
542,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,4.1,WeChat,No,8.2,7.0,Positive
543,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Netherlands,3.4,Instagram,No,8.6,8.0,Positive
544,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,New Zealand,4.3,Instagram,Yes,7.9,7.0,Negative
545,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Singapore,5.5,TikTok,Yes,6.6,6.0,Negative
546,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,5.9,WhatsApp,Yes,6.4,6.0,Negative
547,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UAE,6.9,Instagram,Yes,6.1,5.0,Negative
548,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,3.8,Facebook,No,8.3,7.0,Positive
549,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,7.2,WhatsApp,Yes,5.6,5.0,Negative
550,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,4.4,Instagram,Yes,7.8,7.0,Negative
551,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Brazil,5.7,TikTok,Yes,6.8,6.0,Negative
552,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,4.0,WeChat,No,8.3,7.0,Positive
553,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Netherlands,3.3,Instagram,No,8.7,8.0,Positive
554,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,New Zealand,4.2,Facebook,Yes,8.0,7.0,Negative
555,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Singapore,5.6,TikTok,Yes,6.5,6.0,Negative
556,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,6.0,WhatsApp,Yes,6.3,6.0,Negative
557,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UAE,7.0,Instagram,Yes,6.0,5.0,Negative
558,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,3.7,Facebook,No,8.4,7.0,Positive
559,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,7.3,WhatsApp,Yes,5.5,5.0,Negative
560,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,4.3,TikTok,Yes,7.9,7.0,Negative
561,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Brazil,5.6,WhatsApp,Yes,6.9,6.0,Negative
562,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,3.9,WeChat,No,8.4,7.0,Positive
563,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Netherlands,3.2,Instagram,No,8.8,8.0,Positive
564,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,New Zealand,4.1,Instagram,Yes,8.1,7.0,Negative
565,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Singapore,5.7,TikTok,Yes,6.4,6.0,Negative
566,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,6.1,WhatsApp,Yes,6.2,6.0,Negative
567,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UAE,7.1,Instagram,Yes,5.9,5.0,Negative
568,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,3.6,Facebook,No,8.5,7.0,Positive
569,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,7.4,WhatsApp,Yes,5.4,5.0,Negative
570,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,4.2,Instagram,Yes,8.0,7.0,Negative
571,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Spain,6.1,Instagram,Yes,7.2,5.0,Negative
572,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Denmark,3.8,Twitter,No,7.8,8.0,Positive
573,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Ireland,5.5,TikTok,Yes,6.8,6.0,Negative
574,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,7.2,Facebook,Yes,5.9,4.0,Negative
575,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Switzerland,4.2,Instagram,No,7.5,7.0,Positive
576,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Turkey,6.8,TikTok,Yes,6.2,5.0,Negative
577,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,USA,5.9,Instagram,Yes,6.7,6.0,Negative
578,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Mexico,6.5,Facebook,Yes,6.1,5.0,Negative
579,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,France,4.7,Twitter,No,7.4,7.0,Positive
580,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Canada,5.2,Instagram,Yes,7.0,6.0,Negative
581,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,UK,6.3,TikTok,Yes,6.4,5.0,Negative
582,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Italy,4.9,Facebook,No,7.3,7.0,Positive
583,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Russia,6.7,Instagram,Yes,6.0,5.0,Negative
584,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,China,5.8,WeChat,Yes,6.5,6.0,Negative
585,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Japan,4.5,Twitter,No,7.6,8.0,Positive
586,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,6.4,Facebook,Yes,6.3,5.0,Negative
587,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Finland,4.1,Instagram,No,7.7,7.0,Positive
588,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Spain,6.6,TikTok,Yes,6.2,5.0,Negative
589,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Denmark,4.4,Instagram,No,7.4,7.0,Positive
590,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Ireland,5.7,Twitter,Yes,6.8,6.0,Negative
591,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,7.0,Instagram,Yes,5.8,4.0,Negative
592,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Switzerland,4.3,Facebook,No,7.5,7.0,Positive
593,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Turkey,6.9,TikTok,Yes,6.1,5.0,Negative
594,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,USA,5.6,Instagram,Yes,6.9,6.0,Negative
595,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Mexico,6.2,Facebook,Yes,6.3,5.0,Negative
596,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,France,5.8,Instagram,Yes,6.7,6.0,Negative
597,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Canada,4.9,TikTok,No,7.3,7.0,Positive
598,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,UK,6.4,Facebook,Yes,6.2,5.0,Negative
599,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Italy,5.1,Twitter,No,7.1,7.0,Positive
600,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Russia,6.7,Instagram,Yes,6.0,4.0,Negative
601,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,China,5.5,WeChat,Yes,6.8,6.0,Negative
602,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Japan,4.3,Twitter,No,7.6,8.0,Positive
603,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Poland,6.2,Instagram,Yes,6.4,5.0,Negative
604,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Finland,4.5,Facebook,No,7.4,7.0,Positive
605,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Spain,6.3,TikTok,Yes,6.3,5.0,Negative
606,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Denmark,4.7,Instagram,No,7.2,7.0,Positive
607,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Ireland,5.9,Twitter,Yes,6.6,6.0,Negative
608,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,India,7.1,Facebook,Yes,5.7,4.0,Negative
609,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Switzerland,4.4,Instagram,No,7.4,7.0,Positive
610,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Turkey,6.6,TikTok,Yes,6.2,5.0,Negative
611,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,USA,5.4,Instagram,Yes,6.9,6.0,Negative
612,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Mexico,6.5,Facebook,Yes,6.1,5.0,Negative
613,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,France,4.8,Twitter,No,7.3,7.0,Positive
614,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Canada,5.7,Instagram,Yes,6.7,6.0,Negative
615,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,UK,6.1,TikTok,Yes,6.4,5.0,Negative
616,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Italy,4.6,Facebook,No,7.2,7.0,Positive
617,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Russia,6.8,Instagram,Yes,5.9,4.0,Negative
618,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,China,5.6,WeChat,Yes,6.8,6.0,Negative
619,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Japan,4.2,Twitter,No,7.5,8.0,Positive
620,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Poland,6.3,TikTok,Yes,6.3,5.0,Negative
621,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Finland,4.4,Instagram,No,7.4,7.0,Positive
622,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Spain,6.5,Facebook,Yes,6.2,5.0,Negative
623,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Denmark,4.6,Twitter,No,7.3,7.0,Positive
624,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Ireland,5.8,Instagram,Yes,6.6,6.0,Negative
625,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,India,7.0,TikTok,Yes,5.8,4.0,Negative
626,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Switzerland,4.5,Facebook,No,7.3,7.0,Positive
627,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Turkey,6.7,Instagram,Yes,6.1,5.0,Negative
628,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,USA,5.5,Twitter,Yes,6.8,6.0,Negative
629,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Mexico,6.4,Facebook,Yes,6.2,5.0,Negative
630,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,France,4.7,Instagram,No,7.2,7.0,Positive
631,24,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Canada,5.6,TikTok,Yes,6.7,6.0,Negative
632,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,UK,6.2,Facebook,Yes,6.3,5.0,Negative
633,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Italy,4.8,Twitter,No,7.1,7.0,Positive
634,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Russia,6.9,Instagram,Yes,5.9,4.0,Negative
635,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,China,5.7,WeChat,Yes,6.7,6.0,Negative
636,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Japan,4.4,Twitter,No,7.4,8.0,Positive
